product_id,product_name,aisle_id,department_id
25886,Wild Blend Rice,63,9
25890,Boneless Skinless Chicken Breasts,49,12
25919,Parmesan Shredded Cheese,21,16
25931,Organic Baby Spinach Salad,123,4
25934,60 Minute IPA,27,5
25936,EnviroKidz Gluten Free & Wheat Free Gorilla Munch Corn Puff Cereal,121,14
25949,Cream Top Smooth & Creamy Maple Yogurt,120,16
25952,Original Potato Chips,107,19
25965,Santa Fe Fiesta Salad,1,20
25968,Swordfish,15,12
25970,Cheese Natural Sliced Pepper Jack,21,16
25976,Pepperidge Farm Colors Cheddar Baked Snack Crackers,78,19
25980,Organic Gluten Free Pancake & Baking Mix,130,14
25981,Turkish Coffee Fine Ice Cream,37,1
25985,Chicken & Apple Smoked Chicken Sausage,106,12
25986,Blueberry Lemonade,31,7
25997,Doctor Formulated Probiotics Once Daily Women's 50 Billion Guaranteed Vegetarian Capsules,70,11
25999,Organic White Cheddar Macaroni & Cheese,4,9
26007,Soba Tsuyu Dipping Sauce,66,6
26029,French Bread Pizza Cheese,79,1
26032,Dairy Free Mozarella Style Shreds,21,16
26036,Organic Apples & Apricots,92,18
26038,Wholesome Nut NUT-rition Mix,117,19
26040,"Deli Fresh Honey Ham, 97% Fat Free, Gluten Free",96,20
26048,Honey Maid Grahamfuls S'mores,61,19
26054,April Fresh™ Fabric Softener Dryer sheets 105 count  Fabric Enhancers,75,17
26088,Aged White Cheddar Popcorn,23,19
26094,Krave Cereal Chocolate,121,14
26118,Oven Ready Lasagna,131,9
26126,Moisturizing Yuzu Shower Gel,25,11
26128,Organic Mango Chunks,116,1
26131,Mixed Berries Whole Milk Icelandic Style Skyr Yogurt,120,16
26133,Classic Macaroni & Mild Cheddar Cheese,4,9
26135,1% Milk,84,16
26142,Lite Reduced Fat Swiss Cheese,2,16
26148,Heart Healthy Mix,117,19
26152,Granulated Sugar,17,13
26165,Electrolyte Enhanced Water,115,7
26172,Light Sour Cream,108,16
26177,Organic Honey Nut O's Cereal,121,14
26187,The Ultimate Beefless Slider,42,1
26201,Chicken Taquitos,129,1
26209,Limes,24,4
26216,Cotija,21,16
26217,Broccoli Raab Bunch,83,4
26223,Cranberry Almond Plus Fruit & Nut Bars,3,19
26242,Organic Black Lentils,63,9
26246,Mini Double Caramel Ice Cream Bars,37,1
26282,"Organic Snack Mix Bunnies Snack Mix, Organic",125,19
26283,White Corn,83,4
26292,Fruit & Vegetable Wash,114,17
26298,Thin Crust Margherita Pizza with Fresh Mozzarella & Basil,79,1
26307,Aged Red Wine Vinegar,19,13
26312,Caesar Salad Kit,123,4
26313,Pad Thai Noodles,63,9
26315,Organic White Corn & Wheat Tortillas,128,3
26317,Organic Lemonade,98,7
26319,"Cereal, Puffed Rice",121,14
26324,Grass Fed Ground Beef,122,12
26346,Organic Skim Milk,84,16
26347,Vegan Vegetable Bouillon with Sea Salt,69,15
26348,Mixed Fruit Fruit Snacks,50,19
26351,Gluten Free Mini Pretzels,107,19
26352,Chicken Caesar Salad,1,20
26360,Light Orange Creme Fat Free Yogurt,120,16
26369,Organic Roma Tomato,83,4
26373,Vitamin D Added Evaporated Milk,17,13
26384,Large Brown Eggs,86,16
26389,"Multi-Purpose 8\"" Scissors",87,17
26404,Frozen Frosted Berry Scented Bubble Bath,127,11
26405,XL Pick-A-Size Paper Towel Rolls,54,17
26412,Fresh Lean Ground Turkey,49,12
26427,Fruit & Nut Delight Bar,3,19
26452,Dairy Free Gluten Free Cheeze Lover's Pizza,42,1
26453,Organic SprouTofu Royal Thai Baked Tofu,14,20
26474,"Cake Mix, Carrot",105,13
26475,Sensitive Facial Cleansing Towelettes,109,11
26476,The Original Caesar Dressing,89,13
26477,Cello Tomatoes,83,4
26490,Bistro Favorites Black Forest Ham,96,20
26491,Full Size Milk Chocolate Bar With Almonds,45,19
26497,Romaine Lettuce,83,4
26505,Snack Size Vanilla Yogurt Raisins,117,19
26520,Cheese Shredded Sharp Cheddar Reduced Fat 2%,21,16
26525,Sweet Pea and Violet Body Wash,127,11
26530,Bath Tissue,54,17
26540,Organic All Vegetable Shortening,17,13
26576,Yellow Corn Tortilla Chips,107,19
26602,Digestives Milk Chocolate,61,19
26604,Organic Blackberries,24,4
26606,Simply White Natural Clean Mint Fluoride Toothpaste,20,11
26620,Peach Pear Flavored Sparkling Water,115,7
26629,Cherry Pie Fruit & Nut Bar,3,19
26632,Dark Chocolate Sea Salt Granola Bites,100,21
26634,"Cookies, Chocolate Chip Walnut",61,19
26638,Organic Thai Sweet Potato Soup,69,15
26648,Ataulfo Mango,24,4
26669,Vanilla Cupcake Grahams Snacks,78,19
26680,Freeze Dried Yogurt Starter,70,11
26683,Cafe Latte Pure Lightly Sweetened Iced Coffee With Almond Milk,91,16
26698,Sourdough Hard Pretzels Fat Free,107,19
26700,Pesto Cheese Tortellini,12,9
26701,Maca Berry Probiotic Super Tea,94,7
26706,Chicken Pad Thai With Rice Noodles,38,1
26709,Four Cheese Rising Crust Pizza,79,1
26717,Ginger Yuzu Scented Dish Soap,74,17
26721,2Chic Shampoo Brazilian Keratin & Argan Oil,22,11
26723,Comice Pear,24,4
26738,Original Cold Brew  Coffee With Milk,26,7
26751,Organic Tomato Basil Sauce,9,9
26756,Light CocoWhip! Coconut Whipped Topping,6,2
26767,No Calorie Sweetener Packets,17,13
26768,Organic Thompson Raisins,117,19
26771,Light Coffee with Milk Medium Roast Iced Coffee,26,7
26773,Lite Cranberry Juice Cocktail,98,7
26790,Organic AppleApple,99,15
26800,Organic Baby Kale Mix,123,4
26801,"Friends Bunny Grahams Honey, Chocolate and Chocolate Chip Whole Grain",61,19
26848,Swiss Cheese Block,21,16
26856,Organic Ezekiel 4:9 Sesame Bread,112,3
26857,Spirited Prints Paper Towels with Thirst Pockets - 8 CT,54,17
26882,Russet Potatoes,83,4
26883,Bac'n Pieces,89,13
26894,Organic Chocolate Milk,84,16
26897,"Salsa, Medium",51,13
26899,Grow Well DHA Baby Food,92,18
26910,100% Juice No Sugar Added Apple,98,7
26914,Bean & Cheese Burrito,38,1
26915,Organic Lowfat Yogurt Banana Vanilla,120,16
26932,Turbinado Cane Sugar,17,13
26940,Organic Large Green Asparagus,83,4
26941,Chaumes Cheese,2,16
26959,Organic Vanilla Unsweetened Almond Non-Dairy Beverage,91,16
26965,Fruit Horns,93,3
26972,Butter Pecan Frozen Dairy Dessert,37,1
26981,Bean & Rice Chips Nacho,107,19
27011,Chicken & Sausage Gumbo Soup,69,15
27012,Organic Baby Spring Mix,123,4
27024,Bottled Water,115,7
27040,Spaghetti Sauce,9,9
27044,Maple Almond Butter,88,13
27071,Fruity Dyno Bites Cereal,121,14
27086,Half & Half,53,16
27093,Thai Coconut Soup,69,15
27104,Fresh Cauliflower,83,4
27105,Gluten Free Quinoa Rotelle Pasta,131,9
27117,Refresh Herbal Tea,94,7
27122,Part Skim Mozzarella Cheese,21,16
27135,Iced Tea with Peach Liquid Water Enhancer,90,7
27138,Vermont White Cheddar Macaroni & Cheese Dinner,4,9
27142,Unsweetened Organic Coconut Milk Light,91,16
27147,White Corn Tortilla Chips,107,19
27156,Organic Black Beans,59,15
27171,Bread Crumbs,17,13
27196,Pure & Natural Light Sour Cream,108,16
27199,Wild Blackberry Gelato,37,1
27219,Chicken Tortilla With Red Quinoa Soup,69,15
27224,Organic Ginger Cookie Caramel Coconut Bliss Non-dairy Frozen Dessert,37,1
27229,Hoisin Sauce,66,6
27231,"Sugar, Organic",17,13
27233,Lean Gourmet Teriyaki Chicken,38,1
27241,Cultured Pasture Butter,36,16
27243,Premium Pure Cane Granulated Sugar,17,13
27247,Original Soy Creamer,91,16
27259,Allergy + Congestion 12 Hour Relief Extended Release Tablets,11,11
27275,Pineapple Strawberry Sparkling Water,115,7
27277,Organic Stage 1 First Sweet Potatoes,92,18
27278,Ziti Bolognese Pasta Bowl,38,1
27288,Chocolate Chip Cookie Dough,105,13
27299,Organic SprouTofu Firm Water Packed Tofu,14,20
27304,Organic 5 Grain Elbows & White Cheddar Macaroni and Cheese,4,9
27307,Cage Free Grade A Large Brown Eggs,86,16
27313,Light Mozarella String Cheese,21,16
27320,Black Tea Bags,94,7
27323,Pure & Natural Sour Cream,108,16
27325,Alpine Spring Water,115,7
27336,Organic Rainbow Carrots,123,4
27344,Uncured Genoa Salami,96,20
27356,French Onion Dip,67,20
27360,Boneless Skinless Chicken Breast Fillets,49,12
27373,Meat Loaf Meal,38,1
27377,Shredded Turkey Fare Cat Food,41,8
27395,Original Low Fat Orange Cream Yogurt,120,16
27413,100% Mighty Mango Juice Smoothie,31,7
27423,Real Aged Cheddar Macaroni & Cheese,4,9
27435,Whole Wheat Pita Bread Loaves,128,3
27437,Brown Rice Spaghetti Pasta,131,9
27451,Almond Meal/Flour,17,13
27454,Organic Mini Sandwich Crackers Cheddar Cheese,78,19
27471,Parmesan Garlic Pita Chips,107,19
27509,Organic Seasoned Yukon Select Potatoes Hashed Browns,129,1
27510,"Sausage, Egg, & Cheese Biscuit",52,1
27521,Organic Lacinato (Dinosaur) Kale,83,4
27531,Dairy Free Unsweetened Vanilla Coconut Milk,53,16
27541,Plain Greek Nonfat Yogurt,120,16
27544,Lemon Verbena Hand Soap,25,11
27546,Adult Glycerin Suppositories Constipation Relief,70,11
27548,Original Semisoft Cheese,21,16
27554,Gluten Free Blueberry Muffins,93,3
27555,Organic Dried Granny Apple Chips,107,19
27582,Dark Chocolate Minis,45,19
27596,Classic Original Hommus,67,20
27612,90 Calorie Lemon Bars,3,19
27625,Organic Lady Alice Apples,24,4
27629,Trusted Care 2-Ply Tissues,54,17
27637,Chipotle Garlic Salsa With Charred Tomato,51,13
27649,Pre-Sliced Black Forest Ham,96,20
27658,Farms Thin Sliced Smoked Ham,96,20
27663,GOLEAN Crunch! Cereal,121,14
27676,Pinto Beans,59,15
27687,Croissant Crust Philly Steak & Cheese,38,1
27690,Apple Cinnamon GoGo Squeez,50,19
27694,Constant Comment Black Tea Bags,94,7
27695,Natural Chicken & Sage Breakfast Sausage,106,12
27705,Icelandic Style Skyr Non-Fat Strained Plain Yogurt,120,16
27726,Lemon Seltzer Water,77,7
27729,Cold-Pressed Organic Orange,31,7
27730,Almond Breeze Original Almond Milk,91,16
27735,Organic Coconut Palm Sugar,17,13
27737,Brown Rice Black-Eyed Peas and Veggies Bowl,38,1
27742,Premium Deli Honey Ham,96,20
27744,Organic Whipping Cream,53,16
27750,Sour Batard,112,3
27757,Beef Salami,96,20
27767,Plain Organic Grassmilk Yogurt Cup,100,21
27778,Lemon Echinacea Organic Throat Coat Tea,94,7
27783,Strawberry Fruit Spread,88,13
27790,Small Curd Lowfat 2% Milkfat Cottage Cheese,108,16
27796,Real Mayonnaise,72,13
27801,Philadelphia Cream Cheese Spread,108,16
27828,Ricotta & Lobster Ravioli Classic Meal for 2,38,1
27829,Creamy Deluxe Gluten Free Rice Pasta & Extra Cheesy Cheddar Sauce,4,9
27839,49 Flavors Jelly Belly Jelly Beans,45,19
27845,Organic Whole Milk,84,16
27862,Ant and Roach Killer Lavender Scent,87,17
27864,Butter Croissant,93,3
27865,Original Tomato Juice,98,7
27872,Zero Calorie Iced Green Tea Raspberry,94,7
27881,"Olives, Organic, Kalamata, Pitted",110,13
27888,Free and Clear Natural Liquid Laundry Detergent,75,17
27903,CleanCare 1-Ply Double Rolls Toilet Paper,54,17
27924,Snack & Go Original Applesauce Cups,99,15
27939,Mediterranean Style Kefir Cheese Labne,120,16
27941,All-In-1,74,17
27945,"Mozzarella String Cheese Sticks, Light Low-Moisture Part Skim",21,16
27958,Chicken Drumsticks,35,12
27959,Premium Indian Tonic Water,77,7
27961,Mentho Lyptus Cough Suppressant Oral Anesthetic Menthol Drops,11,11
27966,Organic Raspberries,123,4
27973,Almond Non-Dairy Yogurt Made From Real Almonds Plain Low Fat,120,16
27979,Diet Mountain Dew Soda,77,7
27988,Popped Sour Cream & Onion Rice Crisps,78,19
27992,Unbleached Recycled Paper Towel Rolls,54,17
28004,Limonata Sparkling Beverage,115,7
28031,"8.5\"" Microwavable Cut Resistant Plates",111,17
28038,Soft Baked Double Chocolate Brownie Cookies,61,19
28046,Ham Steak,122,12
28058,Gluten Free Sliced Mountain White Bread,112,3
28065,Extra Crispy Restaurant Seasoned Style French Fried Potatoes,129,1
28066,Double Espresso Cold Brew Coffee,26,7
28073,Cherry Vanilla Ice Cream,37,1
28092,Activia Vanilla Low Fat Yogurt,120,16
28110,General Mills Basic 4 Cereal,121,14
28122,Peter Rabbit Organics Kale Broccoli and Mango Purée,92,18
28123,Organic Cut Green Beans,116,1
28134,Grain Free Turkey Canned Cat Food,41,8
28137,Chicken & Vegetable Dumplings Potstickers,129,1
28154,Pumpkin Yogurt,120,16
28155,Premium Lager Beer,27,5
28156,Total 0% Nonfat Plain Greek Yogurt,120,16
28157,American Blend Salad,123,4
28198,Rainbow Candy,45,19
28199,"Clementines, Bag",123,4
28204,Organic Fuji Apple,24,4
28207,Organic Stevia Sweetener,29,13
28208,Roasted Garlic Parmesan Pasta Sauce,9,9
28221,Sliced Blueberry Bagels,93,3
28226,Power Grains Waffles 6 ct,52,1
28278,Organic Penne Rigate,131,9
28279,Optic White Icy Fresh Mint Mouthwash,20,11
28281,Variety Pack Ice Cream Bars,37,1
28286,Kid Z Bar Organic S'mores Energy Bars,3,19
28289,Organic Shredded Carrots,123,4
28299,Mexican Style Four Cheese Shredded Cheese,21,16
28309,Gourmet Pizza Three Cheese Gluten Free,79,1
28312,White Tea Cucumber White Tea Bags,94,7
28326,Organic Gotta Have Vanilla Nonfat Frozen Yogurt,37,1
28330,Organic Ground Korintje Cinnamon,104,13
28342,Pineapple Strawberry Naturally Essenced Sparkling Water,115,7
28371,Graham Crackers,61,19
28373,Original Rotisserie Chicken,13,20
28378,Stage 2 Sweet Potato Corn & Apple Baby Food,92,18
28380,Organic Grass-Fed Real Aged Cheddar & Macaroni Shells,4,9
28384,Sweet Peas,116,1
28388,Chewy Birthday Frosting Filled Cookies,61,19
28390,Chicken Meat with Currant & Sesame BBQ Seasoning,3,19
28398,Master Brew Kombucha Ginger,31,7
28413,Bunny-Luv Organic Carrots,83,4
28420,Organic Cultured Low Fat 1% Cottage Cheese,108,16
28427,Vitamin D Whole Milk,84,16
28432,Baby Back Pork Ribs,122,12
28435,Organic Flax Meal & Chia Seeds,47,11
28437,Organic 85% Ground Beef,122,12
28441,Chick'n Nuggets,42,1
28449,"French Roast, Dark Roast K-Cups",26,7
28450,Colagate Total Whitening Toothpaste,20,11
28454,Sweetened Corn & Oat Cereal,121,14
28465,Icelandic Style Skyr Blueberry Non-fat Yogurt,120,16
28468,Veggie Canadian Bacon,14,20
28476,Organic Small Curd Cottage Cheese,108,16
28511,Whipping Cream Ultra Pasteurized,53,16
28527,White Horseradish,72,13
28535,Cucumber & Garlic  Tzatziki,51,13
28544,Mozzarella Organic Finely Shredded Low Moisture Part Skim,21,16
28547,Certified Organic Brown Gravy Seasoning Mix,5,13
28550,Apple Cinnamon With Flax Instant Oatmeal,130,14
28552,Calcium Magnesium Citrate Plus Vitamin D3 Liquid,47,11
28553,Whole Strawberries,116,1
28560,Natural Choice Smoked Deli Ham,96,20
28568,Spinach Dal Indian Cuisine,76,6
28577,No Pulp Orange Juice,31,7
28593,Reduced Fat 2% Chocolate Milk,84,16
28595,"Senna Leaves 450mg, Herbal Laxative",47,11
28597,Organic Stoneground Wheat Crackers,78,19
28601,Collard Greens,83,4
28606,Vanilla Wafers,61,19
28630,Mild Sauce,72,13
28632,Premium Sweet Petites Carrots,123,4
28634,Hard Salami,96,20
28646,Dobie Cleaning Pad,114,17
28647,Nacho Cheese Tortilla Chips,107,19
28666,Organic Vitality Snack Wild Raspberry,92,18
28676,Pure Unfiltered Honey,29,13
28682,Chocolate Peanut Butter Cup Gelato,37,1
28696,Original Bread Crumbs,5,13
28699,Organic 7 Grain with Flax Bread,112,3
28720,Couscous Original,63,9
28721,Classico Pure Olive Oil,19,13
28733,Chicken Nuggets,129,1
28745,Oven Roasted Turkey,96,20
28752,Traditional Caramel Filled Amsterdam Waffle,61,19
28769,Organic Apple Chicken Sausage,106,12
28785,Organic Tahini,72,13
28786,White Hominy,59,15
28797,Gluten-Free Edamame,116,1
28805,100% Pure Corn Starch,17,13
28808,Organic Soba Asian Pasta,66,6
28824,Onion Rings,129,1
28826,Parchment Baking Paper,97,13
28833,"Large 10.5\"" Plates",111,17
28836,Grapefruit Juice,31,7
28841,"Veggie Juice Apple, Kiwi, Zucchini & Green Bean",98,7
28842,Bunched Cilantro,16,4
28849,No Salt Added Black Beans,59,15
28851,Cage Free  100% Liquid Egg Whites,86,16
28862,Chicken Fried Rice,38,1
28874,Carrot Ginger Soup,1,20
28879,Amy Indian Mattar Paneer Light In Sodium,38,1
28888,"Turkey Breast, Honey Roasted, Lower Sodium",96,20
28889,Strawberry Vanilla Splendor Granola,57,14
28900,Black Label Center Cut Bacon,106,12
28910,Dark Mocha Almond Granola,3,19
28911,Buttermilk Complete Pancake & Waffle Mix,130,14
28913,100% Lime Juice,98,7
28915,Penne Lisce,131,9
28918,Marcona Almonds,117,19
28928,Uncured Black Forest Ham,96,20
28934,Frozen Broccoli Florets,116,1
28939,Cuties Dairy Free Mint Chocolate Chip Frozen Dessert Sandwiches,37,1
28941,Stone Ground White Rice Flour,17,13
28946,Yogurt Tubes Blueberry,120,16
28956,Party Cutlery Full Size Assorted,111,17
28968,Applewood Smoked Center Cut Uncured Bacon,106,12
28985,Michigan Organic Kale,83,4
28986,Mild Italian Chicken Sausage,106,12
28990,Curly Parsley Bunch,16,4
28993,Iceberg Lettuce,83,4
29003,Macaroni & Cheese Sauce with Broccoli Steamers,129,1
29004,Classic Decaf Instant Coffee,26,7
29007,Crystallized Ginger Slices,117,19
29009,Organic Salted Pistachio,117,19
29015,Honey Bunches of Oats Roasted Oats,121,14
29034,Select-a-Size Rolls Paper Towels Tissue,54,17
29045,Organic Hibiscus Berry Sparkling Probiotic Drink,31,7
29071,Gourmet Pizza Nut-Free Pesto Gluten Free,79,1
29079,Seasoning Curry Powder,104,13
29095,Original Cream Cheese,108,16
29103,Zero Go-Go Mixed Berry Vitamin Water,64,7
29112,Organic Spicy Chili,59,15
29124,Bite Size Cheddar Cheese Crackers,78,19
29126,Organic Strawberry Chia Lowfat 2% Cottage Cheese,108,16
29127,Dairy Free Unsweetened Coconut Milk,91,16
29140,Coke Life,77,7
29142,Natural Chicken & Apple Breakfast Sausage Patty,52,1
29145,Green Tea Blueberry Pomegranate,94,7
29153,Classic Pizza Crust,105,13
29158,Panko Breadcrumbs Original,5,13
29161,Intensive Care Cocoa Radiant Lotion,127,11
29176,Extra Large Eggs,86,16
29180,Tuscan Kale & Quinoa Salad,1,20
29181,Longwear Eye Makeup Remover,132,11
29223,Golden Pineapple,24,4
29255,Berry Workout Water,64,7
29256,Organic Udon Japanese Wheat Noodles,66,6
29265,Traditional Lavash Flatbread,128,3
29267,Mini Oreo Go Pak,61,19
29270,Beet Apple Carrot Lemon Ginger Organic Cold Pressed Juice Beverage,31,7
29274,Mung Bean Sprouts,123,4
29277,Raw Basil Pesto,9,9
29284,Pink Lemonade Drink Mix,90,7
29285,"Organic Bernie's Farm Fruit Snacks strawberry, raspberry, & orange",50,19
29287,Organic Vegetarian & Delicious Four Cheese Tortelloni,12,9
29294,Italian Style Wrap,13,20
29295,Organic Lowfat Sour Cream,108,16
29298,Deluxe Thick Apricot Fruit Spread,88,13
29307,Baby Arugula,123,4
29311,Organic California White Basmati Rice,63,9
29328,Organic Sweet Mini Peppers,123,4
29334,Leek,83,4
29344,Milk Chocolate Covered Frozen Banana,37,1
29345,Choose-A-Sheet Regular Roll Paper Towels,54,17
29346,Mild Italian Sausage,106,12
29370,Organic White Cheddar Popcorn,23,19
29373,Nonfat Probiotic Drinks,120,16
29382,Pure Vegetable Oil,19,13
29392,Natural String Cheese,21,16
29393,Marinated Artichoke Hearts,81,15
29406,Cherry Turnovers,93,3
29418,Fluoride-Free Antiplaque & Whitening Peppermint Toothpaste,20,11
29429,Crunch Berries Cereal,121,14
29436,Original Party Mix Catt Treats,41,8
29439,"Wild Non-Pareil Capers, Sunkissed in the Mediterranean",110,13
29447,"Milk, Organic, Vitamin D",84,16
29471,Combination Pizza Rolls,129,1
29472,Sparkling Fruitwater Watermelon Punch,98,7
29473,EF Whtie Arborio White Rice,63,9
29487,Roma Tomato,83,4
29503,Coke,77,7
29508,White Chip Macadamia Nut Cookie Dough,105,13
29509,80  Vodka Holiday Edition,124,5
29513,Tapatio Limon,107,19
29529,Lemon-Lime Soda,77,7
29557,"Apples, Pumpkin & Carrots Organic Baby Food",92,18
29565,Toasted Rice Green Tea Bags,94,7
29577,Prepared Cheese Product Slices,21,16
29589,Vanilla Chocolate Chip Ice Cream,37,1
29592,Peas And Carrots,116,1
29594,YoKids Strawberry Banana/Strawberry Yogurt,120,16
29599,Total Greek Strained Yogurt with Blueberry,120,16
29602,Ear Candy (Cow Ears) Dog Chews,40,8
29603,Pink Virgin Lemonade,31,7
29611,Skinny Cow Dreamy Clusters Candy Pouches Milk Chocolate,45,19
29615,"Bread, Country Buttermilk",112,3
29622,Spaghetti Brown Rice Pasta,131,9
29627,Synergy Raspberry Chia Kombucha,31,7
29628,Ultra Strong Toilet Paper Double Rolls Bathroom Tissue,54,17
29640,Unsweetened Ice Tea,94,7
29646,Sweet & Salty Nut Peanut Granola Bars,48,14
29650,Pork Chorizo,122,12
29651,Cracked Pepper & Herbs Roasted Seaweed Snacks,66,6
29657,Harvest Best in 100% Fruit Juice Mandarin Oranges,99,15
29659,Early Result Pregnancy Test,6,2
29662,Potato Yukon Gold Organic,83,4
29668,"Watercress, Bunch",83,4
29669,Organic Tri-Color Blend Quinoa,63,9
29672,Lactose Free Low Fat Vanilla Yogurt,120,16
29674,Grab and Go Pulp Free 100% Pure Calcium & Vitamin D Orange Juice,31,7
29675,Organic Bagged Carrots,83,4
29681,Steamfresh Premium Selects Frozen Gold & White Corn,116,1
29686,EnviroKidz Glute Free & Wheat Free Chocolate Crispy Rice Bars,48,14
29694,Organic Coconut Oil,19,13
29698,Snack Stacks! Original Potato Crisps,107,19
29721,Hearty Coconut Curry Soup,69,15
29734,Nature's Calorie-Free Sweetener,17,13
29740,Organic Chili Powder Blend,104,13
29763,"Yogurt, Organic, Lowfat, Raspberry, 1-1/2% Milkfat",120,16
29775,Mild to Moderate Dry Eye Lubricating Eye Drops,44,11
29791,Original Chicken Seasoned Coating Mix,5,13
29794,Iced Coffee,26,7
29798,Organic Lasagna with Meat Sauce,38,1
29801,100% Recycled White Paper Towels,54,17
29805,Reduced Fat Super Chunk Peanut Butter,88,13
29820,Blueberry English Tea Scones,93,3
29825,Manicotti Pasta,131,9
29864,Organic Pumpkin Seeds,117,19
29871,Organic Roast Beef,96,20
29874,"Mustard, Spicy Brown",72,13
29877,"MultiGrain & Seed Chips, Superfood, Sweet Potato, Hemp & Buckwheat",107,19
29878,Extra Sugar-Free Peppermint Gum,46,19
29894,Organic Dark Brown Sugar,17,13
29897,Cracked Freekeh,63,9
29898,Organic Spaghetti Pasta,131,9
29901,Just Ranch Spread,72,13
29908,Power Cakes Flapjack and Waffle Mix,130,14
29925,Sourdough Hearty Sliced Bread,112,3
29926,Roasted & Salted Almonds,117,19
29941,Red Plums,24,4
29944,Sriracha Potato Chips,107,19
29967,Protein Bar Chocolate Sea Salt,3,19
29983,Gluten Free Exotic Black Rice Bread,112,3
29987,Shredded Mozzarella,21,16
29990,Angel Hair,131,9
29993,Organic Low Fat Chocolate Milk,84,16
30016,Lighty Breaded Fishies,34,1
30020,Organic Multigrain Snack Crackers,78,19
30021,Distilled White Vinegar,19,13
30027,Organic Chard Green,83,4
30057,Orzo Pasta,131,9
30073,CASCAD ACTION PACS REG 60CT,74,17
30120,Backyard BBQ Meal,38,1
30122,Chicken Free Strips Grilled,42,1
30123,Ranch Salad Dressing,89,13
30135,Cheddar Cheese Burrito,38,1
30148,Organic Stage 2 Chicken Brown Rice Baby Food,92,18
30157,Bisquick Heart Smart Pancake & Baking Mix,130,14
30160,100% Pure Cider,98,7
30162,Teriyaki & Pineapple Chicken Meatballs,38,1
30169,Total 2% All Natural Plain Greek Yogurt,120,16
30194,Classic Romaine,123,4
30219,Lactose Free Blueberry Yogurt,120,16
30233,Organic Large Brown Grade AA Cage Free Eggs,86,16
30252,Organic Soft Wheat Bread,112,3
30265,Decaf House Blend Coffee K-Cups,26,7
30287,Ranch Original Topping & Dressing,89,13
30290,100% Recycled Bath Tissue Rolls,54,17
30292,Cola Cans,77,7
30295,Pork & Beans,59,15
30305,Fancy Eggplant,83,4
30307,Doubleshot Espresso & Cream Premium Coffee Drink,26,7
30309,Sour Brite Crawlers Gummi Candy,45,19
30323,Apple Cinnamon Hot Oatmeal,130,14
30327,Organic Ice Cream Cones,103,19
30334,Grapefruit Fizz Water,115,7
30336,Organic Beans And Cheese Burrito,38,1
30338,Dark Chocolate Acai Blueberry,45,19
30340,Oatmeal Squares Brown Sugar,121,14
30350,Signature Classics Southwest-Style Chicken Panini,38,1
30353,Curate Cherry Lime Sparkling Water,115,7
30356,Tropical Punch Unsweetened Soft Drink Mix,90,7
30365,Vegetable Chips,18,10
30389,No Sugar Added Packed in Water Fruit Cocktail,99,15
30391,Organic Cucumber,83,4
30406,Butternut Squash,83,4
30415,"Truffle, Sea Salt",45,19
30425,Chewy Chocolate Chip Granola Bars,3,19
30428,Baked Cheddar Bunnies Crackers,78,19
30442,Low Fat Vanilla Yogurt,120,16
30450,Creamy Almond Butter,88,13
30461,Organic Multigrain Mild Green Mojo Tortilla Chips,107,19
30463,Organic Simply Stock Unsalted Chicken Stock,69,15
30471,Organic Kids Berry Cherry Flavor Probiotic Chews,70,11
30480,"Tomatoes, Whole Peeled",81,15
30486,Organic Sweet Cherries,116,1
30489,Original Hummus,67,20
30501,Sun-Dried Tomatoes Halves With Herbs,81,15
30505,Gluten Free Class French Dinner Rolls,58,1
30510,Ginger Kombucha,98,7
30511,Thin & Crispy Crust Four Cheese Pizza,79,1
30517,Cut Corn,116,1
30535,"Dish Liquid, Ultra Concentrated, Aloe",74,17
30542,"Organic Baby Food Apricot, Peach & Pumpkin",92,18
30545,30% Less Sodium Brown Gravy Mix,5,13
30552,Organic Unsweetened Cocoa,17,13
30559,Certified Compostable Food Waste Bags 3 Gallon,60,17
30561,Plain Bagelettes,93,3
30563,Strained Non-Fat Strawberry Icelandic Style Skyr Yogurt,100,21
30567,Unsweet Watermelon Sparkling Water,115,7
30571,Bare Fruit Banana Chips,50,19
30591,Cinnamon Brown Sugar Breakfast Biscuits,48,14
30592,Coconut Oil Popcorn,23,19
30599,Homemade Vodka Sauce,9,9
30606,Eucerin® Lip Repair Ointment,118,11
30612,Cotton Breeze Air Freshener,101,17
30618,Plain Unsalted Rice Cakes,78,19
30620,Roasted Garlic & Olive Oil Pearled Couscous,4,9
30623,Unsweetened 100% Cocoa,17,13
30630,"Yogurt, Sheep Milk, Blackberry",120,16
30633,Veggie Cheese & Pretzel Snack Pac Prepacked,50,19
30638,White Paper Towels,54,17
30639,Organic Orange Juice,98,7
30658,Dark Chocolate Almond & Coconut Fruit & Nut Bar,3,19
30659,Medium Bag Peanut Milk Chocolate Candies,45,19
30663,Lean Beef Franks,106,12
30668,Half Baked Frozen Yogurt,37,1
30669,"A Blend of Cream, Butter, Parmesan Cheese and a Hint of Nutmeg Alfredo Sauce",9,9
30678,Rosemary & Olive Oil Flatbread,128,3
30695,Milk Chocolate Bar,45,19
30696,Eggo Homestyle Waffles,52,1
30700,Angel Food Cake,8,3
30719,Kids Alphatots Family pack,129,1
30720,Sugar Snap Peas,83,4
30727,Vanilla Almond Fit Granola,57,14
