order_id,product_id,add_to_cart_order,reordered
2073686,21560,14,1
2073686,21616,15,1
2073686,14651,16,1
2073686,27344,17,1
2073686,37511,18,1
2073686,38777,19,1
2073686,22825,20,1
2073686,32652,21,1
2073686,43789,22,0
2073686,43961,23,1
2073686,12145,24,0
2073686,39303,25,0
2074271,4665,1,1
2074271,49352,2,1
2074271,935,3,1
2074271,14576,4,1
2074271,31559,5,0
2074271,27398,6,1
2074271,31683,7,1
2074271,13076,8,0
2074271,4605,9,0
2074271,11529,10,1
2074271,6410,11,1
2076351,24852,1,1
2076351,24838,2,1
2076351,39408,3,1
2076369,18908,1,0
2076369,28745,2,1
2076369,44098,3,1
2076369,41950,4,1
2076369,27086,5,1
2076369,5785,6,1
2076369,19006,7,0
2076369,18370,8,1
2076369,19678,9,1
2076369,12341,10,1
2076369,32655,11,1
2077472,5876,1,1
2077472,46139,2,1
2077472,6046,3,1
2077472,8424,4,1
2077472,24852,5,1
2077472,21903,6,1
2077472,33754,7,1
2077472,5450,8,1
2077487,19660,1,1
2077487,48746,2,1
2077487,7079,3,1
2077487,44487,4,1
2077487,48370,5,1
2077487,30648,6,1
2077487,39475,7,1
2077487,11827,8,1
2077487,35221,9,0
2077487,47766,10,0
2077487,17562,11,0
2077487,42781,12,1
2077487,1382,13,0
2077976,35629,1,1
2077976,34126,2,1
2077976,18956,3,1
2077976,5646,4,0
2077976,10814,5,0
2077976,8424,6,1
2079514,40199,1,1
2079514,13914,2,1
2079514,26348,3,1
2079514,23915,4,1
2079514,8571,5,1
2079514,17313,6,1
2079514,10509,7,1
2079514,17122,8,1
2079514,6184,9,1
2079514,43352,10,1
2079514,39275,11,1
2079514,40939,12,0
2079514,21292,13,0
2079514,25839,14,0
2079514,9644,15,0
2079695,39275,1,1
2079695,14966,2,1
2079695,21137,3,1
2080229,29447,1,1
2080229,42445,2,0
2080229,8379,3,1
2080229,31127,4,1
2080229,47912,5,1
2081127,33768,1,1
2081127,13176,2,1
2081127,34497,3,0
2081127,47766,4,1
2081127,38293,5,1
2081127,30391,6,1
2081127,16797,7,1
2081127,39877,8,0
2081436,10070,1,1
2081436,7948,2,1
2081436,20588,3,0
2081436,35951,4,0
2084012,21137,1,0
2084012,24852,2,1
2084012,28823,3,0
2084012,19402,4,0
2084012,20126,5,0
2085640,48186,1,1
2085640,31257,2,1
2085640,33125,3,1
2085640,31737,4,1
2085640,46045,5,1
2085640,32864,6,1
2085640,29874,7,1
2085640,2078,8,1
2085640,4920,9,1
2085640,46667,10,1
2085716,27845,1,1
2085716,18465,2,1
2085716,28204,3,1
2085716,781,4,1
2085716,10749,5,1
2085716,7948,6,1
2085716,19019,7,1
2085716,30442,8,1
2085716,2763,9,0
2085716,13829,10,0
2085716,21903,11,1
2085716,40706,12,1
2087003,44632,1,1
2087003,43086,2,1
2087003,30480,3,1
2087003,40545,4,0
2087003,45542,5,0
2087003,46627,6,1
2087003,49683,7,1
2087003,24009,8,0
2087003,10132,9,0
2087003,44359,10,1
2088643,19348,1,1
2088643,15418,2,1
2088643,41325,3,1
2088643,3243,4,1
2088643,46932,5,1
2088643,34050,6,1
2088643,27104,7,1
2092703,41400,1,1
2092703,46061,2,0
2092703,500,3,0
2093868,16241,1,1
2093868,48726,2,1
2093868,21376,3,1
2093868,24852,4,1
2093868,20564,5,1
2093868,27172,6,1
2093868,45066,7,1
2093868,46906,8,1
2093868,21137,9,1
2094075,10453,1,0
2094075,44527,2,0
2094075,6141,3,0
2094075,9092,4,0
2094075,24852,5,0
2094075,6649,6,0
2094075,3919,7,1
2094075,41844,8,0
2094075,43195,9,0
2094515,20114,1,0
2094515,21938,2,0
2094515,35042,3,0
2094515,27676,4,0
2094515,11265,5,0
2094515,26172,6,1
2094515,1313,7,0
2094515,20896,8,0
2094515,8193,9,0
2094515,45615,10,0
2094515,21405,11,0
2094515,7969,12,0
2094707,21227,1,1
2094707,9421,2,1
2094707,22035,3,1
2094707,38490,4,1
2098408,21633,1,1
2098408,22470,2,1
2098408,12020,3,1
2098408,30162,4,1
2098408,13117,5,1
2098408,24850,6,1
2098408,10695,7,0
2098907,23730,1,0
2098907,13176,2,1
2098907,27845,3,1
2098907,45066,4,1
2098907,41787,5,1
2098907,9387,6,1
2098907,46820,7,1
2098907,38557,8,1
2098907,49424,9,0
2101076,8518,1,1
2101076,25890,2,1
2101076,26351,3,1
2101076,4162,4,1
2101076,40604,5,0
2101076,28985,6,0
2101076,38456,7,0
2101076,48775,8,0
2101076,16415,9,0
2101076,8112,10,0
2101076,11069,11,0
2101076,39409,12,1
2101076,26209,13,1
2101076,12341,14,1
2101610,42500,1,0
2101825,21137,1,0
2101825,15153,2,1
2102178,16283,1,0
2102178,27845,2,1
2102178,13176,3,1
2102178,25146,4,1
2102727,17461,1,0
2102727,14366,2,1
2102727,2677,3,1
2102727,6402,4,1
2102727,8277,5,1
2102727,42265,6,1
2102727,28745,7,1
2102727,29671,8,1
2102727,2326,9,1
2102727,13176,10,1
2102727,47209,11,1
2102727,23645,12,1
2102727,21137,13,1
2102727,44310,14,1
2102727,36493,15,0
2102727,41621,16,0
2102727,47591,17,1
2102727,5640,18,1
2102727,10761,19,1
2102727,8654,20,0
2102727,12206,21,0
2102727,33731,22,0
2102727,30391,23,0
2102995,11250,1,0
2102995,40961,2,0
2103195,27845,1,1
2103195,25466,2,1
2103195,32537,3,0
2103195,2876,4,1
2103195,33782,5,1
2103195,1185,6,1
2103195,5876,7,0
2103195,7952,8,1
2103195,27966,9,1
2103195,30027,10,1
2103195,24221,11,0
2103195,42828,12,1
2103195,24964,13,1
2103195,26369,14,1
2103195,20280,15,0
2103195,6343,16,1
2106068,15604,1,1
2106068,13304,2,1
2106068,35838,3,0
2106068,13231,4,0
2106068,46962,5,0
2106068,13198,6,1
2106068,8670,7,1
2106068,11418,8,0
2106068,7021,9,1
2106068,42736,10,1
2106068,35108,11,1
2106068,23338,12,0
2106068,5746,13,0
2106068,7500,14,0
2106151,13646,1,1
2106151,15011,2,1
2106151,42244,3,0
2106151,33731,4,1
2106151,28934,5,1
2106151,41950,6,0
2106151,16797,7,0
2106151,43789,8,1
2106319,44987,1,1
2106319,5785,2,0
2106319,1463,3,0
2106319,35383,4,1
2106319,34234,5,1
2106319,27796,6,1
2106319,14901,7,0
2106319,9007,8,0
2106319,47966,9,1
2106319,24852,10,1
2106319,41290,11,1
2106319,2211,12,1
2106319,40203,13,0
2106319,37637,14,1
2106319,42935,15,1
2106319,16797,16,0
2107432,27845,1,1
2107432,18465,2,1
2107432,38988,3,1
2107432,13629,4,1
2107432,48720,5,1
2107432,8670,6,1
2107432,21010,7,1
2107432,47211,8,1
2107432,13870,9,1
2107432,2716,10,1
2107432,21137,11,1
2107432,22485,12,1
2107432,27156,13,1
2107432,12564,14,1
2107432,23191,15,1
2107432,38544,16,1
2107432,10895,17,1
2107432,15576,18,1
2107432,27966,19,1
2107432,35715,20,1
2107432,7969,21,1
2107432,19057,22,0
2107432,44628,23,1
2107432,47591,24,0
2107544,10866,1,1
2107544,26096,2,1
2107544,18454,3,1
2107544,13712,4,0
2107544,13949,5,0
2107544,27571,6,1
2107544,40706,7,1
2107544,3243,8,1
2107544,49374,9,1
2107544,34243,10,1
2107544,27086,11,0
2107602,24838,1,1
2107602,13176,2,1
2107602,23986,3,1
2107602,48848,4,1
2107602,27966,5,1
2107602,27999,6,0
2107602,47042,7,1
2107602,20144,8,1
2109659,6369,1,1
2109825,24852,1,1
2109825,31343,2,1
2109825,49131,3,1
2109825,30257,4,1
2109825,23909,5,1
2109825,24356,6,1
2109825,28934,7,1
2109825,24235,8,1
2109825,32734,9,1
2109825,27454,10,1
2109825,2450,11,0
2109825,21938,12,0
2109825,4605,13,1
2109825,44359,14,0
2110273,38544,1,1
2110273,19354,2,0
2110273,5514,3,0
2110387,16797,1,1
2110387,43352,2,1
2110387,6184,3,1
2112573,27196,1,0
2112573,38154,2,0
2112573,9199,3,0
2112573,17008,4,0
2112573,43262,5,1
2112573,45334,6,0
2112573,2228,7,1
2112573,17795,8,1
2112573,33540,9,0
2112573,19307,10,1
2112573,5818,11,0
2112573,10673,12,1
2112573,32020,13,0
2112573,6244,14,0
2112573,32156,15,0
2112573,20697,16,0
2112573,1560,17,0
2112573,37932,18,0
2112573,41406,19,1
2112573,10032,20,1
2112573,39921,21,0
2112573,34024,22,0
2112573,14282,23,0
2112573,25861,24,0
2112573,49680,25,0
2112573,47626,26,0
2112754,3696,1,1
2112754,44051,2,1
2112754,10275,3,0
2112754,6747,4,0
2112754,33894,5,0
2112754,8859,6,0
2112754,17678,7,0
2112754,30043,8,0
2112754,16615,9,1
2112754,25279,10,0
2112754,42240,11,1
2112754,5655,12,0
2112773,20114,1,1
2112773,18370,2,1
2112773,10749,3,1
2112773,2024,4,1
2112773,32580,5,1
2112773,21903,6,1
2112773,27521,7,1
2112773,18598,8,1
2112773,49175,9,1
2112773,19049,10,1
2112773,26209,11,1
2112773,2763,12,1
2112773,160,13,0
2112773,44683,14,1
2112773,49235,15,1
2114410,14233,1,1
2114410,9358,2,1
2114410,45683,3,1
2117424,4210,1,1
2117424,29646,2,1
2117424,35507,3,0
2117424,9121,4,0
2117424,8266,5,1
2117424,4146,6,1
2117424,32047,7,1
2117424,15976,8,1
2117424,31725,9,1
2117424,12562,10,0
2117424,309,11,1
2117424,5097,12,1
2117424,40623,13,0
2117424,35661,14,0
2117424,9733,15,0
2117424,20244,16,0
2117424,7117,17,0
2124838,29908,1,0
2124838,18460,2,0
2124838,46316,3,0
2124838,35982,4,0
2124838,9411,5,0
2124838,5963,6,1
2124838,46351,7,0
2124838,17341,8,0
2124838,46811,9,0
2124838,27612,10,0
2124838,39409,11,0
2124838,19849,12,1
2124838,2103,13,1
2124838,12945,14,0
2124838,35134,15,0
2124838,12015,16,0
2124838,19518,17,0
2124838,43599,18,0
2124838,31066,19,0
2124838,4472,20,0
2124838,36214,21,0
2124838,13307,22,0
2124838,7085,23,0
2124838,32813,24,0
2124838,41171,25,0
2124838,28384,26,0
2124838,44157,27,0
2124838,48626,28,0
2124838,30428,29,0
2124838,34854,30,0
2124838,41148,31,0
2124838,20382,32,0
2124838,31506,33,0
2124838,5223,34,0
2124838,22402,35,0
2124838,14869,36,0
2124838,549,37,0
2124838,13885,38,0
2124838,17189,39,0
2124838,20109,40,0
2124838,13536,41,0
2124838,27526,42,0
2124838,10853,43,0
2124838,15023,44,0
2124838,46487,45,0
2124838,5739,46,0
2125060,41984,1,0
2125060,44290,2,1
2125060,40939,3,1
2125060,45064,4,1
2125060,37764,5,0
2125379,15081,1,1
2125379,45927,2,1
2125379,13031,3,0
2125379,14126,4,0
2125379,5449,5,0
2125379,24561,6,0
2125379,28993,7,0
2125379,26476,8,0
2125427,49520,1,1
2125427,17621,2,1
2125427,15290,3,1
2125427,21351,4,0
2125427,4942,5,0
2125427,24852,6,1
2125427,14381,7,1
2125427,27104,8,1
2125427,5077,9,1
2125427,35855,10,0
2125427,44245,11,1
2125427,46584,12,0
2125427,39491,13,0
2125427,31596,14,0
2125427,260,15,1
2125427,47800,16,0
2125427,18337,17,0
2125427,31613,18,0
2125427,13146,19,0
2125427,18498,20,1
2125427,15386,21,0
2125427,44817,22,1
2125427,43945,23,0
2125427,9741,24,1
2125427,41576,25,0
2125427,5101,26,0
2125427,17316,27,1
2125427,28931,28,0
2126136,19265,1,1
2126136,31651,2,1
2126136,21292,3,0
2126136,21903,4,0
2126136,12341,5,0
2126136,31912,6,0
2126136,31985,7,0
2126136,6615,8,0
2126136,26914,9,0
2126136,30827,10,0
2126136,24532,11,0
2127412,43044,1,0
2127412,20410,2,0
2127412,13176,3,0
2127412,30391,4,0
2127412,9047,5,1
2127412,19660,6,1
2127412,44296,7,1
2127569,4605,1,1
2127569,34358,2,0
2127569,28535,3,0
2127569,28993,4,1
2127569,29487,5,0
2127569,40604,6,0
2127569,47626,7,0
2127569,25890,8,1
2127569,33709,9,1
2127569,18761,10,0
2127569,30489,11,1
2127569,14858,12,0
2127569,11959,13,1
2127569,9444,14,1
2127621,28473,1,0
2127621,23734,2,1
2127621,29525,3,1
2127621,8723,4,0
2127621,27086,5,0
2127621,40633,6,0
2127621,26312,7,0
2127621,19348,8,1
2127621,44257,9,0
2127707,43635,1,1
2127707,15290,2,1
2127707,39190,3,1
2127707,4796,4,1
2127707,17948,5,1
2127707,38274,6,1
2127707,46654,7,1
2127707,34262,8,1
2127707,2429,9,1
2127707,41665,10,1
2127707,35939,11,1
2127707,30450,12,1
2127707,12686,13,0
2127707,37067,14,1
2127707,9390,15,1
2127707,15579,16,1
2127707,23191,17,0
2127707,28974,18,0
2127707,41259,19,0
2128395,44799,1,1
2128395,16696,2,1
2128395,41131,3,0
2128395,46026,4,1
2128395,30036,5,0
2128395,23540,6,0
2128395,4210,7,1
2128395,31778,8,1
2128395,28647,9,0
2128395,49054,10,1
2128395,43459,11,0
2128395,38636,12,0
2128395,14087,13,0
2128395,11461,14,0
2128594,46984,1,1
2128594,41177,2,1
2128594,48415,3,1
2128594,1463,4,1
2128594,21709,5,1
2128594,35561,6,1
2128594,7485,7,1
2128594,2326,8,1
2128594,13176,9,1
2128594,13970,10,0
2130592,38890,1,0
2130592,14858,2,0
2130592,14996,3,0
2130592,14715,4,0
2130592,5646,5,1
2130592,47766,6,1
2130592,31371,7,1
2130592,28079,8,1
2130592,46558,9,1
2130592,7559,10,0
2130592,48395,11,0
2130592,21137,12,1
2130592,44008,13,1
2130592,48487,14,0
2130592,13198,15,0
2130592,12118,16,0
2130592,42701,17,0
2130592,27845,18,1
2130592,23339,19,0
2133144,40022,1,1
2133144,40009,2,1
2133144,33589,3,1
2133144,14999,4,0
2133144,49007,5,0
2133144,13249,6,1
2133144,17951,7,0
2133144,32632,8,1
2133144,1170,9,0
2133144,1069,10,1
2133144,9551,11,1
2133144,10193,12,1
2133144,13829,13,1
2133144,21709,14,1
2133144,7925,15,0
2133144,54,16,1
2133144,15290,17,1
2133144,39993,18,1
2133144,48527,19,0
2133144,6789,20,1
2136949,1689,1,1
2138164,20574,1,1
2138164,11440,2,1
2138164,24489,3,1
2138164,2452,4,1
2138164,22451,5,1
2138164,33731,6,1
2138164,22035,7,1
2138164,27086,8,1
2138164,31712,9,1
2138164,432,10,1
2138164,18027,11,1
2138164,4920,12,1
2138164,26497,13,1
2138164,41220,14,0
2138164,2450,15,0
2140407,21949,1,0
2140407,18926,2,1
2140407,22124,3,1
2140407,24799,4,0
2140407,8309,5,0
2140407,33787,6,0
2140407,38684,7,0
2140407,46802,8,1
2140407,1158,9,1
2140407,11250,10,1
2140407,18625,11,1
2140407,5994,12,1
2140407,16291,13,0
2140407,49071,14,0
2140407,36680,15,0
2140407,10025,16,0
2140407,17231,17,0
2140407,5450,18,0
2140407,46906,19,0
2140407,14947,20,1
2140407,21376,21,0
2140407,47154,22,0
2140818,21405,1,0
2140818,47766,2,0
2140818,27336,3,0
2140818,12614,4,0
2140818,9906,5,0
2140818,25720,6,0
2140818,34949,7,1
2140818,32864,8,0
2140818,1468,9,0
2140818,36956,10,0
2140818,34428,11,0
2140818,41329,12,0
2140818,19811,13,0
2140818,6491,14,0
2140818,42153,15,0
2140818,28535,16,0
2140818,13819,17,1
2140818,10315,18,0
2140818,21940,19,0
2143540,44632,1,1
2143540,44471,2,0
2143540,13143,3,0
2143540,14401,4,0
2143540,4472,5,1
2143540,3957,6,0
2143540,12682,7,0
2143540,43192,8,0
2143540,14471,9,0
2143540,2509,10,1
2143540,26063,11,1
2143540,36028,12,0
2143665,28593,1,1
2143665,11520,2,1
2143665,13176,3,1
2143665,24964,4,1
2143665,21137,5,1
2143665,20169,6,0
2143665,24830,7,0
2143665,13083,8,1
2143665,11519,9,1
2143665,16254,10,1
2143665,39928,11,0
2143665,10749,12,1
2143665,22935,13,1
2143665,5024,14,0
2143665,46720,15,1
2143665,27156,16,1
2143665,34969,17,1
2143665,40706,18,0
2144171,8390,1,1
2144171,31640,2,1
2144171,24852,3,1
2144171,46676,4,1
2144171,12811,5,1
2144171,12140,6,1
2144171,1485,7,1
2144171,16797,8,1
2144171,1158,9,0
2144171,23785,10,0
2144171,17935,11,0
2144171,40332,12,0
2144171,33664,13,1
2144171,48823,14,0
2144171,31231,15,0
2144171,659,16,0
2144171,11335,17,0
2144171,48205,18,1
2144171,7877,19,1
2144171,39275,20,1
2144171,49054,21,0
2144171,23322,22,1
2144171,20915,23,0
2145425,47209,1,1
2145425,47346,2,1
2145425,2314,3,1
2145425,17316,4,1
2145425,10017,5,1
2145425,46906,6,1
2145425,39475,7,1
2145425,11710,8,1
2145425,25005,9,0
2145425,13176,10,1
2145425,4605,11,1
2145425,47626,12,1
2145425,21137,13,1
2145425,28204,14,1
2145425,7503,15,1
2145425,34067,16,1
2145425,41950,17,1
2145425,24964,18,1
2145425,21903,19,1
2147369,1194,1,0
2147369,10500,2,1
2147369,18524,3,1
2147369,19303,4,1
2147369,14871,5,1
2148784,43122,1,1
2148784,15552,2,1
2148784,24852,3,1
2148784,40469,4,1
2148784,15290,5,1
2148784,2878,6,1
2148784,41392,7,1
2149681,16589,1,1
2149681,2078,2,1
2149681,48220,3,1
2149681,47280,4,1
2149681,890,5,1
2149681,42317,6,0
2149681,48775,7,0
2149681,29477,8,0
2149681,8518,9,1
2149681,3599,10,1
2149681,14129,11,0
2149681,9000,12,0
2149681,26668,13,0
2149681,12456,14,0
2150770,33783,1,1
2150770,32455,2,1
2150770,19828,3,0
2150770,46562,4,1
2153333,23288,1,1
2153333,5769,2,1
2153333,9434,3,1
2153333,12341,4,1
2153333,7948,5,0
2153358,46654,1,1
2153358,48523,2,0
2153358,25837,3,0
2153358,22828,4,0
2153358,27845,5,1
2153358,24489,6,1
2153358,17429,7,1
2153358,43920,8,0
2153358,32665,9,0
2153358,1358,10,0
2153358,15290,11,0
2153358,38557,12,0
2154325,19057,1,1
2154325,47388,2,1
2154325,37067,3,1
2154325,16083,4,1
2154325,16617,5,1
2154325,12614,6,1
2154325,6104,7,1
2154325,4920,8,1
2154325,47626,9,1
2154325,691,10,1
2154325,22825,11,1
2154325,7948,12,1
2154325,4779,13,1
2154325,41757,14,1
2154325,34243,15,1
2154325,45007,16,1
2154325,47766,17,1
2154325,22035,18,1
2154325,27344,19,1
2154325,22290,20,1
2154325,31433,21,1
2154325,19250,22,1
2154325,939,23,1
2154325,36848,24,1
2154325,23586,25,1
2154325,21903,26,1
2154325,43961,27,1
2154941,11712,1,1
2154941,2855,2,1
2154941,17872,3,1
2154941,39040,4,0
2154941,1440,5,1
2154941,19370,6,1
2154941,5450,7,1
2154941,38510,8,0
2154941,39877,9,1
2154941,24852,10,1
2155181,38266,1,1
2155181,17704,2,1
2155181,44142,3,1
2155181,49517,4,1
2155181,34370,5,1
2155181,15860,6,1
2155181,22021,7,1
2155181,19691,8,1
2155181,12743,9,1
2155181,47941,10,1
2155181,45064,11,1
2155181,9009,12,1
2155181,26604,13,1
2155181,10957,14,1
2155181,39275,15,1
2155181,39157,16,1
2155181,22212,17,1
2155181,264,18,1
2155181,46582,19,1
2155181,35045,20,1
2155181,18792,21,1
2155181,38341,22,1
2155181,8193,23,1
2155181,35004,24,1
2155181,40376,25,1
2155181,6052,26,1
2155181,15109,27,1
2155181,24097,28,1
2155181,3992,29,1
2155181,30340,30,1
2155181,44487,31,1
2155181,7631,32,1
2155181,26040,33,1
2155181,14901,34,1
2155181,7901,35,1
2155181,8744,36,1
2155181,29613,37,0
2155181,38485,38,1
2155181,5782,39,1
2155181,18337,40,0
2155181,6576,41,1
2155181,31506,42,1
2155181,47516,43,1
2155181,12782,44,1
2155181,24852,45,0
2155203,34536,1,0
2155203,33030,2,0
2155203,14927,3,1
2155203,18339,4,0
2158261,40706,1,1
2158261,49519,2,1
2158261,11576,3,1
2158261,5785,4,1
2158261,31717,5,1
2159322,45787,1,0
2159322,35473,2,0
2159322,20244,3,0
2159322,28199,4,0
2159322,27845,5,0
2159322,2452,6,1
2159322,29925,7,0
2159322,21601,8,0
2159322,14218,9,1
2159341,17763,1,0
2159341,27086,2,0
2159341,24235,3,0
2160057,35221,1,1
2160057,44632,2,1
2160057,1360,3,0
2163264,13176,1,1
2163264,37646,2,1
2163264,26047,3,1
2163264,21903,4,1
2163264,43504,5,1
2163264,8021,6,1
2163264,24199,7,0
2163264,38944,8,1
2164759,17160,1,1
2164759,39137,2,1
2164759,36606,3,1
2164759,14764,4,1
2164759,23338,5,1
2164759,43192,6,0
2164759,21137,7,1
2164759,13176,8,0
2165008,29864,1,1
2165008,14233,2,1
2165008,38684,3,0
2165008,2309,4,1
2165008,5646,5,1
2165008,11520,6,0
2165008,43858,7,0
2165008,44882,8,0
2165008,35535,9,0
2165008,3724,10,0
2170025,14651,1,0
2170025,41690,2,0
2170025,41149,3,0
2170025,49215,4,0
2170025,30949,5,0
2170025,17872,6,0
2170025,38293,7,0
2170025,3952,8,0
2170025,27344,9,1
2170025,9515,10,0
2170242,43352,1,1
2170242,16797,2,1
2170242,4724,3,1
2170242,9644,4,1
2170242,6184,5,1
2170242,13176,6,1
2170242,32403,7,0
2170242,8571,8,1
2174949,5025,1,1
2174949,8385,2,0
2174949,49683,3,0
2174949,47626,4,0
2174949,26209,5,0
2174949,21616,6,0
2174949,15610,7,0
2175662,28842,1,0
2175662,49683,2,1
2175662,24535,3,1
2176024,11109,1,1
2176024,43961,2,1
2176024,28373,3,1
2176024,20906,4,1
2176024,45,5,1
2176024,47766,6,1
2176024,32230,7,1
2176024,22035,8,0
2176024,38895,9,0
2176024,7912,10,0
2176024,47759,11,0
2177189,13176,1,1
2177189,23288,2,1
2177189,35652,3,0
2177490,14705,1,1
2177490,1631,2,0
2177490,10521,3,0
2177490,20479,4,0
2177938,40910,1,0
2177938,29662,2,0
2177938,41658,3,0
2177938,21775,4,1
2177938,24086,5,1
2177938,4605,6,0
2177938,22035,7,1
2177938,3376,8,0
2178585,46667,1,1
2178585,5077,2,1
2178585,34050,3,1
2178585,17807,4,1
2178585,27544,5,1
2178585,44116,6,0
2178585,24850,7,0
2178585,6873,8,1
2178585,43961,9,1
2178585,3382,10,1
2178718,15842,1,1
2178718,8710,2,1
2178718,47630,3,1
2178718,13176,4,1
2178718,24010,5,1
2178718,33002,6,1
2178718,4792,7,1
2178718,12545,8,1
2178718,43713,9,1
2178718,48878,10,1
2178718,3583,11,1
2178845,24852,1,1
2178845,33357,2,1
2178845,31404,3,1
2178845,31964,4,1
2180302,25601,1,1
2180302,35383,2,1
2180302,31759,3,1
2180302,20955,4,1
2180302,45698,5,1
2180302,33000,6,1
2180302,37036,7,0
2180302,6958,8,0
2180302,21849,9,1
2180302,7588,10,1
2180302,32300,11,1
2180302,21314,12,0
2180302,17640,13,0
2180302,14280,14,0
2180302,40332,15,1
2180302,4942,16,1
2180302,26246,17,0
2180302,16874,18,0
2180302,30765,19,0
2180302,38947,20,0
2180302,21822,21,1
2180302,45588,22,0
2180302,10255,23,0
2180313,18534,1,1
2180313,1217,2,0
2180313,12720,3,1
2180313,16797,4,1
2180313,43352,5,0
2180313,4374,6,0
2188922,14233,1,1
2188922,35824,2,0
2188922,47626,3,1
2188922,27521,4,1
2188922,5383,5,0
2188922,39928,6,1
2188922,7751,7,1
2188922,8394,8,0
2191599,1929,1,1
2191599,24954,2,1
2191599,9534,3,1
2191599,18109,4,0
2191599,37092,5,0
2191599,32826,6,0
2191599,11679,7,0
2191953,47144,1,1
2191953,43693,2,1
2193979,18659,1,1
2193979,4088,2,1
2193979,9076,3,1
2193979,26165,4,1
2193979,10673,5,0
2194307,4131,1,0
2194307,21137,2,1
2194307,27966,3,0
2194307,30638,4,1
2194307,46336,5,0
2194307,33888,6,0
2194307,19866,7,0
2194307,2440,8,0
2194307,37085,9,0
2194307,39858,10,1
2194307,2257,11,0
2195465,49488,1,1
2195465,45154,2,1
2196797,15349,1,1
2196797,19057,2,0
2196797,16185,3,0
2196797,21413,4,1
2196797,20843,5,0
2196797,20114,6,0
2196797,48204,7,0
2196797,40706,8,1
2196797,21616,9,1
2197222,29874,1,0
2197222,10246,2,0
2197222,48679,3,1
2197222,8518,4,0
2197222,1877,5,1
2197222,49235,6,1
2197222,31766,7,1
2197222,14267,8,1
2197222,42450,9,1
2197222,28204,10,1
2197222,47439,11,0
2197222,12276,12,0
2197222,20785,13,1
2197222,32030,14,0
2197222,23375,15,0
2197222,45646,16,0
2197354,14462,1,1
2197354,3583,2,1
2197354,13819,3,1
2197354,1076,4,1
2197354,9327,5,0
2197473,20940,1,1
2197473,13176,2,1
2197473,26348,3,1
2197473,26088,4,1
2197473,32689,5,1
2197473,6008,6,0
2201256,27841,1,0
2201256,24184,2,1
2201256,10151,3,1
2201256,15923,4,1
2201256,22935,5,0
2201256,37892,6,1
2201256,24852,7,1
2201256,49683,8,0
2201256,21225,9,1
2201256,432,10,1
2201256,23962,11,0
2201256,47990,12,0
2201256,26939,13,0
2201256,43123,14,0
2201256,12569,15,0
2201256,40348,16,1
2201256,47766,17,1
2201256,6550,18,0
2201256,46817,19,0
2201256,38241,20,0
2201256,9387,21,0
2201256,28204,22,0
2201256,10305,23,0
2201256,40459,24,0
2202416,29447,1,1
2202416,3943,2,0
2202416,33037,3,1
2202416,5262,4,1
2202416,3952,5,1
2202416,33472,6,0
2202416,27966,7,1
2202416,28199,8,1
2202416,19057,9,1
2202416,13176,10,1
2207317,17316,1,1
2207317,8981,2,1
2207317,16773,3,1
2207317,32112,4,1
2207317,35633,5,0
2207317,23291,6,0
2207317,33929,7,1
2207317,45448,8,0
2207317,11068,9,1
2208324,14471,1,0
2208324,40683,2,1
2208324,22312,3,0
2208324,30489,4,1
2208324,42585,5,0
2208324,41064,6,0
2208324,17600,7,0
2208921,11777,1,1
2208921,32828,2,1
2208921,41690,3,1
2208921,24263,4,0
2208921,39984,5,1
2208921,24082,6,1
2209655,44142,1,0
2209811,23032,1,0
2209811,17435,2,0
2209811,34327,3,0
2209811,16487,4,1
2209811,28800,5,1
2209811,42370,6,0
2209811,36854,7,0
2209811,44838,8,0
2210570,26452,1,1
2210570,14197,2,0
2210570,42585,3,1
2210570,34939,4,0
2210570,38944,5,0
2210570,31478,6,1
2210570,44632,7,1
2210570,39619,8,0
2210570,26032,9,1
2210570,24852,10,0
2212127,49098,1,1
2212127,49683,2,1
2212127,15130,3,1
2212127,19348,4,1
2212127,39497,5,1
2212701,22069,1,1
2212701,17294,2,1
2212701,5068,3,1
2212701,41273,4,0
2212701,43406,5,1
2212701,42672,6,0
2212701,6383,7,1
2212701,23418,8,1
2212701,15134,9,1
2212701,32638,10,1
2212701,27360,11,1
2212701,16818,12,1
2212701,14999,13,1
2212701,20158,14,1
2212701,5025,15,1
2214253,5566,1,1
2214253,4798,2,1
2214253,29392,3,1
2214253,13249,4,0
2214253,37767,5,1
2214253,347,6,0
2216089,21137,1,1
2216089,47144,2,1
2216089,12606,3,1
2216089,48523,4,1
2216089,24925,5,1
2216089,8781,6,1
2216089,29755,7,0
2216089,14633,8,1
2216237,5460,1,0
2216237,19816,2,0
2216237,39562,3,0
2216237,11712,4,1
2216237,29574,5,1
2216237,3952,6,1
2216237,49317,7,1
2216237,17293,8,1
2216237,45741,9,1
2216237,27454,10,1
2217998,4605,1,1
2217998,21616,2,0
2217998,21903,3,0
2217998,34356,4,0
2217998,43772,5,1
2217998,47890,6,1
2217998,38293,7,1
2217998,34126,8,0
2217998,7021,9,0
2217998,9370,10,0
2217998,41750,11,1
2217998,21198,12,0
2218299,36929,1,1
2218299,27695,2,1
2218299,49235,3,1
2218299,41149,4,0
2218299,17878,5,0
2218299,19311,6,0
2218299,9337,7,1
2218299,33401,8,0
2218299,34466,9,1
2218299,30391,10,0
2218299,43772,11,1
